order_id,order_created_at,website_session_id,user_id_x,primary_product_id,items_purchased,order_price_usd,order_cogs_usd,session_created_at,user_id_y,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer,order_item_id,order_item_created_at,product_id,is_primary_item,item_price_usd,item_cogs_usd,order_item_refund_id,refund_created_at,refund_amount_usd,product_launched_at,product_name
15375,2014-05-23 15:27:38,252926,216855,1,1,49.99,19.49,2014-05-23 15:15:55,216855,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17155,2014-05-23 15:27:38,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15376,2014-05-23 16:11:23,252961,216884,1,2,79.98,28.98,2014-05-23 15:56:30,216884,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17156,2014-05-23 16:11:23,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15376,2014-05-23 16:11:23,252961,216884,1,2,79.98,28.98,2014-05-23 15:56:30,216884,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17157,2014-05-23 16:11:23,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15377,2014-05-23 16:46:06,252984,216905,3,2,75.98,23.98,2014-05-23 16:28:05,216905,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17158,2014-05-23 16:46:06,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15377,2014-05-23 16:46:06,252984,216905,3,2,75.98,23.98,2014-05-23 16:28:05,216905,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17159,2014-05-23 16:46:06,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15378,2014-05-23 16:56:01,252987,216908,3,1,45.99,14.49,2014-05-23 16:36:31,216908,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17160,2014-05-23 16:56:01,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15379,2014-05-23 18:16:58,253039,216951,1,2,79.98,28.98,2014-05-23 18:06:57,216951,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17161,2014-05-23 18:16:58,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15379,2014-05-23 18:16:58,253039,216951,1,2,79.98,28.98,2014-05-23 18:06:57,216951,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17162,2014-05-23 18:16:58,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15380,2014-05-23 18:18:35,253037,216949,2,1,59.99,22.49,2014-05-23 18:04:25,216949,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17163,2014-05-23 18:18:35,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15381,2014-05-23 19:26:54,253065,188477,1,1,49.99,19.49,2014-05-23 19:15:47,188477,1,,,,desktop,https://www.bsearch.com,17164,2014-05-23 19:26:54,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15382,2014-05-23 19:38:17,253068,216976,1,2,79.98,28.98,2014-05-23 19:17:41,216976,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17165,2014-05-23 19:38:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15382,2014-05-23 19:38:17,253068,216976,1,2,79.98,28.98,2014-05-23 19:17:41,216976,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17166,2014-05-23 19:38:17,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15383,2014-05-23 20:12:26,253087,216994,3,1,45.99,14.49,2014-05-23 19:58:58,216994,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,17167,2014-05-23 20:12:26,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15384,2014-05-23 20:25:42,253090,216996,1,1,49.99,19.49,2014-05-23 20:08:28,216996,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17168,2014-05-23 20:25:42,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15385,2014-05-23 20:48:05,253097,217001,2,1,59.99,22.49,2014-05-23 20:35:07,217001,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17169,2014-05-23 20:48:05,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15386,2014-05-23 23:14:42,253142,217039,1,2,79.98,28.98,2014-05-23 23:03:11,217039,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17170,2014-05-23 23:14:42,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15386,2014-05-23 23:14:42,253142,217039,1,2,79.98,28.98,2014-05-23 23:03:11,217039,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17171,2014-05-23 23:14:42,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15387,2014-05-23 23:51:35,253147,217044,1,1,49.99,19.49,2014-05-23 23:31:53,217044,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17172,2014-05-23 23:51:35,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15388,2014-05-24 00:04:33,253151,217048,1,1,49.99,19.49,2014-05-23 23:43:02,217048,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17173,2014-05-24 00:04:33,1,1,49.99,19.49,755.0,2014-06-04 21:04:33,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
15389,2014-05-24 00:08:50,253161,217056,3,2,75.98,23.98,2014-05-23 23:55:18,217056,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17174,2014-05-24 00:08:50,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15389,2014-05-24 00:08:50,253161,217056,3,2,75.98,23.98,2014-05-23 23:55:18,217056,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17175,2014-05-24 00:08:50,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15390,2014-05-24 00:11:42,253166,217060,2,1,59.99,22.49,2014-05-24 00:02:09,217060,0,,,,desktop,https://www.gsearch.com,17176,2014-05-24 00:11:42,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15391,2014-05-24 00:47:50,253168,217062,1,1,49.99,19.49,2014-05-24 00:31:34,217062,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17177,2014-05-24 00:47:50,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15392,2014-05-24 01:00:51,253172,217066,1,1,49.99,19.49,2014-05-24 00:49:55,217066,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17178,2014-05-24 01:00:51,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15393,2014-05-24 02:15:18,253181,217074,2,2,89.98,31.98,2014-05-24 02:00:31,217074,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17179,2014-05-24 02:15:18,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15393,2014-05-24 02:15:18,253181,217074,2,2,89.98,31.98,2014-05-24 02:00:31,217074,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17180,2014-05-24 02:15:18,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15394,2014-05-24 03:37:51,253191,217084,1,1,49.99,19.49,2014-05-24 03:24:38,217084,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17181,2014-05-24 03:37:51,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15395,2014-05-24 03:51:18,253194,217087,1,2,79.98,28.98,2014-05-24 03:42:15,217087,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17182,2014-05-24 03:51:18,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15395,2014-05-24 03:51:18,253194,217087,1,2,79.98,28.98,2014-05-24 03:42:15,217087,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17183,2014-05-24 03:51:18,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15396,2014-05-24 03:57:16,253193,217086,2,1,59.99,22.49,2014-05-24 03:41:00,217086,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17184,2014-05-24 03:57:16,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15397,2014-05-24 07:23:03,253219,217107,2,1,59.99,22.49,2014-05-24 07:12:26,217107,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17185,2014-05-24 07:23:03,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15398,2014-05-24 09:15:39,253234,217119,1,1,49.99,19.49,2014-05-24 09:00:55,217119,0,,,,desktop,https://www.bsearch.com,17186,2014-05-24 09:15:39,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15399,2014-05-24 14:37:51,253322,217187,1,1,49.99,19.49,2014-05-24 14:24:25,217187,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17187,2014-05-24 14:37:51,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15400,2014-05-24 14:47:13,253324,217189,2,1,59.99,22.49,2014-05-24 14:30:35,217189,0,,,,mobile,,17188,2014-05-24 14:47:13,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15401,2014-05-24 15:17:49,253334,217199,1,1,49.99,19.49,2014-05-24 15:09:02,217199,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17189,2014-05-24 15:17:49,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15402,2014-05-24 16:20:45,253358,217220,1,1,49.99,19.49,2014-05-24 16:05:18,217220,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17190,2014-05-24 16:20:45,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15403,2014-05-24 16:43:30,253366,213936,1,1,49.99,19.49,2014-05-24 16:30:06,213936,1,,,,desktop,https://www.gsearch.com,17191,2014-05-24 16:43:30,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15404,2014-05-24 21:03:07,253429,217278,1,1,49.99,19.49,2014-05-24 20:43:35,217278,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17192,2014-05-24 21:03:07,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15405,2014-05-24 22:54:59,253451,217298,1,2,95.98,33.98,2014-05-24 22:37:42,217298,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17193,2014-05-24 22:54:59,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15405,2014-05-24 22:54:59,253451,217298,1,2,95.98,33.98,2014-05-24 22:37:42,217298,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17194,2014-05-24 22:54:59,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15406,2014-05-24 23:54:41,253461,217306,2,2,109.98,41.98,2014-05-24 23:36:11,217306,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17195,2014-05-24 23:54:41,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15406,2014-05-24 23:54:41,253461,217306,2,2,109.98,41.98,2014-05-24 23:36:11,217306,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17196,2014-05-24 23:54:41,1,0,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15407,2014-05-25 00:25:41,253467,217312,1,1,49.99,19.49,2014-05-25 00:09:16,217312,0,,,,mobile,https://www.gsearch.com,17197,2014-05-25 00:25:41,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15408,2014-05-25 01:26:43,253478,217321,1,2,79.98,28.98,2014-05-25 01:14:34,217321,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17198,2014-05-25 01:26:43,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15408,2014-05-25 01:26:43,253478,217321,1,2,79.98,28.98,2014-05-25 01:14:34,217321,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17199,2014-05-25 01:26:43,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15409,2014-05-25 01:27:34,253479,217322,2,2,89.98,31.98,2014-05-25 01:17:15,217322,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17200,2014-05-25 01:27:34,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15409,2014-05-25 01:27:34,253479,217322,2,2,89.98,31.98,2014-05-25 01:17:15,217322,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17201,2014-05-25 01:27:34,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15410,2014-05-25 06:03:11,253507,217342,1,2,79.98,28.98,2014-05-25 05:40:53,217342,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17202,2014-05-25 06:03:11,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15410,2014-05-25 06:03:11,253507,217342,1,2,79.98,28.98,2014-05-25 05:40:53,217342,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17203,2014-05-25 06:03:11,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15411,2014-05-25 08:03:06,253521,217353,3,1,45.99,14.49,2014-05-25 07:53:08,217353,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17204,2014-05-25 08:03:06,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15412,2014-05-25 08:08:02,253522,217354,2,1,59.99,22.49,2014-05-25 07:53:44,217354,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17205,2014-05-25 08:08:02,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15413,2014-05-25 10:40:38,253548,217375,1,1,49.99,19.49,2014-05-25 10:21:49,217375,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17206,2014-05-25 10:40:38,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15414,2014-05-25 12:40:12,253573,178114,1,2,95.98,33.98,2014-05-25 12:25:00,178114,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,17207,2014-05-25 12:40:12,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15414,2014-05-25 12:40:12,253573,178114,1,2,95.98,33.98,2014-05-25 12:25:00,178114,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,17208,2014-05-25 12:40:12,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15415,2014-05-25 13:00:27,253578,200724,1,1,49.99,19.49,2014-05-25 12:50:38,200724,1,,,,desktop,https://www.gsearch.com,17209,2014-05-25 13:00:27,1,1,49.99,19.49,764.0,2014-06-09 02:00:27,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
15416,2014-05-25 13:12:58,253580,217400,1,2,79.98,28.98,2014-05-25 12:55:50,217400,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17210,2014-05-25 13:12:58,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15416,2014-05-25 13:12:58,253580,217400,1,2,79.98,28.98,2014-05-25 12:55:50,217400,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17211,2014-05-25 13:12:58,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15417,2014-05-25 13:26:53,253583,217403,1,1,49.99,19.49,2014-05-25 13:13:54,217403,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17212,2014-05-25 13:26:53,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15418,2014-05-25 17:12:39,253640,217446,1,1,49.99,19.49,2014-05-25 16:59:15,217446,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17213,2014-05-25 17:12:39,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15419,2014-05-25 18:34:06,253653,217456,2,1,59.99,22.49,2014-05-25 18:17:42,217456,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17214,2014-05-25 18:34:06,2,1,59.99,22.49,745.0,2014-06-01 20:34:06,59.99,2013-01-06 13:00:00,The Forever Love Bear
15420,2014-05-25 19:04:31,253663,217466,1,1,49.99,19.49,2014-05-25 18:46:50,217466,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17215,2014-05-25 19:04:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15421,2014-05-25 19:11:12,253670,217471,2,1,59.99,22.49,2014-05-25 18:56:10,217471,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17216,2014-05-25 19:11:12,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15422,2014-05-25 19:41:51,253677,217476,1,1,49.99,19.49,2014-05-25 19:25:13,217476,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17217,2014-05-25 19:41:51,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15423,2014-05-25 21:08:37,253713,217506,2,2,109.98,41.98,2014-05-25 20:56:23,217506,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17218,2014-05-25 21:08:37,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15423,2014-05-25 21:08:37,253713,217506,2,2,109.98,41.98,2014-05-25 20:56:23,217506,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17219,2014-05-25 21:08:37,1,0,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15424,2014-05-25 21:52:07,253728,217516,1,1,49.99,19.49,2014-05-25 21:32:46,217516,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17220,2014-05-25 21:52:07,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15425,2014-05-25 22:39:32,253748,217531,3,1,45.99,14.49,2014-05-25 22:23:12,217531,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17221,2014-05-25 22:39:32,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15426,2014-05-25 22:50:28,253755,196494,1,1,49.99,19.49,2014-05-25 22:40:03,196494,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,17222,2014-05-25 22:50:28,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15427,2014-05-25 23:13:44,253765,217546,2,1,59.99,22.49,2014-05-25 23:05:09,217546,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17223,2014-05-25 23:13:44,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15428,2014-05-25 23:58:31,253779,217559,1,1,49.99,19.49,2014-05-25 23:42:36,217559,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17224,2014-05-25 23:58:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15429,2014-05-26 00:40:55,253789,209186,1,1,49.99,19.49,2014-05-26 00:29:56,209186,1,,,,mobile,https://www.gsearch.com,17225,2014-05-26 00:40:55,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15430,2014-05-26 01:27:23,253800,217574,2,2,89.98,31.98,2014-05-26 01:13:08,217574,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17226,2014-05-26 01:27:23,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15430,2014-05-26 01:27:23,253800,217574,2,2,89.98,31.98,2014-05-26 01:13:08,217574,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,17227,2014-05-26 01:27:23,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15431,2014-05-26 01:48:00,253804,217578,1,2,79.98,28.98,2014-05-26 01:29:55,217578,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17228,2014-05-26 01:48:00,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15431,2014-05-26 01:48:00,253804,217578,1,2,79.98,28.98,2014-05-26 01:29:55,217578,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17229,2014-05-26 01:48:00,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15432,2014-05-26 04:28:53,253833,217600,1,1,49.99,19.49,2014-05-26 04:19:17,217600,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,17230,2014-05-26 04:28:53,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15433,2014-05-26 06:26:34,253847,217613,1,1,49.99,19.49,2014-05-26 06:09:10,217613,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17231,2014-05-26 06:26:34,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15434,2014-05-26 08:21:33,253871,217633,1,1,49.99,19.49,2014-05-26 08:06:20,217633,0,,,,mobile,,17232,2014-05-26 08:21:33,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15435,2014-05-26 09:13:47,253885,217645,3,1,45.99,14.49,2014-05-26 08:55:43,217645,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17233,2014-05-26 09:13:47,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15436,2014-05-26 09:21:59,253890,217649,2,1,59.99,22.49,2014-05-26 09:06:22,217649,0,,,,desktop,https://www.gsearch.com,17234,2014-05-26 09:21:59,2,1,59.99,22.49,743.0,2014-05-30 02:21:59,59.99,2013-01-06 13:00:00,The Forever Love Bear
15437,2014-05-26 09:59:09,253905,217660,2,1,59.99,22.49,2014-05-26 09:49:27,217660,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17235,2014-05-26 09:59:09,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15438,2014-05-26 10:05:12,253906,217661,1,1,49.99,19.49,2014-05-26 09:50:28,217661,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17236,2014-05-26 10:05:12,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15439,2014-05-26 10:33:18,253918,217669,1,2,95.98,33.98,2014-05-26 10:16:51,217669,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17237,2014-05-26 10:33:18,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15439,2014-05-26 10:33:18,253918,217669,1,2,95.98,33.98,2014-05-26 10:16:51,217669,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17238,2014-05-26 10:33:18,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15440,2014-05-26 10:34:00,253915,217667,1,2,79.98,28.98,2014-05-26 10:15:15,217667,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17239,2014-05-26 10:34:00,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15440,2014-05-26 10:34:00,253915,217667,1,2,79.98,28.98,2014-05-26 10:15:15,217667,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17240,2014-05-26 10:34:00,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
15441,2014-05-26 11:16:44,253935,204749,1,1,49.99,19.49,2014-05-26 10:58:57,204749,1,,,,desktop,,17241,2014-05-26 11:16:44,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15442,2014-05-26 11:38:52,253952,213002,1,1,49.99,19.49,2014-05-26 11:20:42,213002,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,17242,2014-05-26 11:38:52,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15443,2014-05-26 12:38:05,253997,199036,1,2,109.98,41.98,2014-05-26 12:28:52,199036,1,,,,desktop,,17243,2014-05-26 12:38:05,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15443,2014-05-26 12:38:05,253997,199036,1,2,109.98,41.98,2014-05-26 12:28:52,199036,1,,,,desktop,,17244,2014-05-26 12:38:05,2,0,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15444,2014-05-26 12:39:04,253993,182696,2,1,59.99,22.49,2014-05-26 12:22:34,182696,1,,,,desktop,https://www.gsearch.com,17245,2014-05-26 12:39:04,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15445,2014-05-26 12:40:41,253995,200271,3,1,45.99,14.49,2014-05-26 12:24:19,200271,1,,,,desktop,https://www.bsearch.com,17246,2014-05-26 12:40:41,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15446,2014-05-26 12:48:49,253998,205375,1,1,49.99,19.49,2014-05-26 12:29:48,205375,1,,,,mobile,https://www.gsearch.com,17247,2014-05-26 12:48:49,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15447,2014-05-26 13:04:07,254008,217731,1,2,95.98,33.98,2014-05-26 12:47:17,217731,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17248,2014-05-26 13:04:07,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15447,2014-05-26 13:04:07,254008,217731,1,2,95.98,33.98,2014-05-26 12:47:17,217731,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17249,2014-05-26 13:04:07,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
15448,2014-05-26 14:08:11,254031,199211,1,2,109.98,41.98,2014-05-26 13:48:04,199211,1,,,,desktop,https://www.gsearch.com,17250,2014-05-26 14:08:11,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15448,2014-05-26 14:08:11,254031,199211,1,2,109.98,41.98,2014-05-26 13:48:04,199211,1,,,,desktop,https://www.gsearch.com,17251,2014-05-26 14:08:11,2,0,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
15449,2014-05-26 14:44:04,254053,217765,1,1,49.99,19.49,2014-05-26 14:25:08,217765,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17252,2014-05-26 14:44:04,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
15450,2014-05-26 14:45:02,254056,217768,1,1,49.99,19.49,2014-05-26 14:30:37,217768,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,17253,2014-05-26 14:45:02,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
